Census Blockgroup,Children,Children_wNULLvalues,Elderly,Elderly_wNULLvalues,NonWhite,NonWhite_wNullvalues,Poverty,Poverty_wNULLvalues,Education,Education_wNULLvalues,English,English_wNULLvalues,Elevation,SeaLevelRise,Precipitation,Diabetes,MentalHealth,Asthma,Disability,Disability_wNULLvalues,HousingQuality,Homeless,LivAlone,LivAlone_wNULLvalues,FloodHealthIndex,FloodHealthIndex_Quintiles,STATEFP,COUNTYFP,TRACTCE,GEOID,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,data_as_of,data_loaded_at,multipolygon
60750203001,0.0782377073708,0.0782377073708,0.122999536931,0.122999536931,0.348003,0.348003,0.208415247503,0.208415247503,0.947996430053,0.947996430053,0.0339998835347,,56.4383,0.0,0.0206499,6.6741,9.7732,3.6492,0.104999624015,0.104999624015,8.90588,2.1589,0.438998371099,0.438998371099,57.8594,4,6,75,20300,60750203001,G5030,89801,0,37.7665405,-122.4275864,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.428949 37.767504, -122.428657 37.767735, -122.428635 37.767846, -122.427462 37.76877, -122.426948 37.769175, -122.426858 37.769042, -122.426713 37.768982, -122.426587 37.767875, -122.426515 37.767048, -122.426462 37.766272, -122.426418 37.765784, -122.426293 37.764651, -122.426443 37.764642, -122.426756 37.764622, -122.42756 37.764574, -122.428665 37.764508, -122.428819 37.76613, -122.428936 37.767369, -122.428949 37.767504)))"
60750209003,0.139742,0.139742,0.094,0.094,0.661,0.661,0.464475,0.464475,0.804,0.804,0.181,0.181,53.5594,0.0,0.0,13.9,37.03,6.7351,0.12,0.12,7.1736,3.2195,0.288,0.288,57.5397,4,6,75,20900,60750209003,G5030,52010,0,37.7493813,-122.4192817,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.420507 37.750506, -122.419934 37.75054, -122.4194 37.750573, -122.418861 37.750605, -122.418288 37.75064, -122.418135 37.749041, -122.418094 37.748605, -122.418097 37.748478, -122.418206 37.748203, -122.418357 37.748198, -122.419171 37.748179, -122.420139 37.748157, -122.420282 37.748161, -122.420354 37.748907, -122.420507 37.750506)))"
60750168023,0.038578884263,,0.078999763,0.078999763,0.422002,0.422002,0.252452242641,0.252452242641,0.902997291,0.902997291,0.03999988,,57.0685,0.0,0.0,15.5,63.75,12.9674,0.124999625,0.124999625,8.61424,3.4252,0.556998329,0.556998329,57.4997,4,6,75,16802,60750168023,G5030,49406,0,37.7727224,-122.4247081,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.425794 37.774132, -122.424144 37.774342, -122.424057 37.773875, -122.423962 37.773409, -122.423868 37.772943, -122.423697 37.772098, -122.423686 37.772004, -122.423665 37.771781, -122.424929 37.770778, -122.425136 37.770869, -122.425322 37.771795, -122.425512 37.772734, -122.425606 37.7732, -122.4257 37.773666, -122.425794 37.774132)))"
60750261004,0.173549018845,0.173549018845,0.171000012859,0.171000012859,0.892,0.892,0.277262024561,0.277262024561,0.756000089119,0.756000089119,0.285000014078,,129.533,0.0,0.00997506,8.2,14.28,4.4834,0.106000007466,0.106000007466,1.50376,0.5207,0.212000020626,0.212000020626,56.9595,4,6,75,26100,60750261004,G5030,268958,0,37.7214918,-122.4439587,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.448517 37.718922, -122.448434 37.719411, -122.448409 37.719656, -122.448349 37.720229, -122.448222 37.721262, -122.448202 37.721408, -122.448122 37.721997, -122.44799 37.722669, -122.447908 37.722916, -122.447878 37.723005, -122.447639 37.723006, -122.447453 37.723006, -122.447174 37.723018, -122.44473 37.722987, -122.444486 37.722974, -122.444159 37.723001, -122.443255 37.723115, -122.442597 37.723187, -122.442438 37.723211, -122.441152 37.72336, -122.441032 37.723371, -122.440958 37.723383, -122.439957 37.723499, -122.439837 37.723505, -122.438787 37.723637, -122.438809 37.723601, -122.438829 37.723569, -122.43935 37.722733, -122.439765 37.722069, -122.440109 37.721517, -122.440473 37.720934, -122.440701 37.720568, -122.440947 37.720184, -122.441401 37.719865, -122.442552 37.719621, -122.443086 37.719383, -122.443607 37.718995, -122.443652 37.718961, -122.444977 37.720055, -122.445104 37.720126, -122.445376 37.720295, -122.446566 37.720776, -122.446609 37.720724, -122.446808 37.720585, -122.447135 37.720198, -122.447539 37.719612, -122.447562 37.719481, -122.447951 37.718924, -122.448303 37.718589, -122.448582 37.718411, -122.448517 37.718922)))"
60750354003,0.133059,0.133059,0.139,0.139,0.64,0.64,0.246517,0.246517,0.797,0.797,0.163,0.163,9.41693,0.0,0.0166417,6.4,10.72,2.498,0.118,0.118,2.80347,1.8761,0.261,0.261,56.9327,4,6,75,35400,60750354003,G5030,123815,0,37.7408744,-122.505692,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.507193 37.743535, -122.506897 37.743548, -122.505824 37.743596, -122.504753 37.743643, -122.50462 37.741765, -122.50449 37.739907, -122.504359 37.738051, -122.505429 37.738004, -122.506436 37.73796, -122.506676 37.739812, -122.506935 37.741595, -122.506944 37.741675, -122.506955 37.74176, -122.507193 37.743535)))"
60750158013,0.142662610312,0.142662610312,0.127999651481,0.127999651481,0.584001,0.584001,0.361556073246,0.361556073246,0.929997754961,0.929997754961,0.0859997619579,,101.694,0.0,0.00318079,12.0991,23.0986,5.445,0.120999688004,0.120999688004,6.68822,3.7988,0.291999414498,0.291999414498,56.8729,4,6,75,15801,60750158013,G5030,92213,0,37.7796114,-122.4353342,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.43726 37.780802, -122.436189 37.780937, -122.435616 37.781009, -122.433973 37.781219, -122.433785 37.780287, -122.433596 37.779355, -122.433407 37.778422, -122.433869 37.778363, -122.435052 37.778213, -122.436697 37.778006, -122.436885 37.778938, -122.436979 37.779404, -122.437072 37.779867, -122.43726 37.780802)))"
60750103003,0.103083,0.103083,0.205,0.205,0.434,0.434,0.323516,0.323516,0.853,0.853,0.097,0.097,94.9719,0.0,0.00129685,6.4036,20.4544,5.0552,0.077,0.077,6.39422,4.0278,0.36,0.36,56.8663,4,6,75,10300,60750103003,G5030,76861,0,37.7995825,-122.4152438,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.417587 37.800341, -122.416648 37.800459, -122.416458 37.800482, -122.415943 37.800547, -122.414876 37.800684, -122.414303 37.800758, -122.414214 37.80029, -122.41412 37.799824, -122.412471 37.800032, -122.412418 37.799765, -122.412408 37.799718, -122.412283 37.799096, -122.412935 37.799014, -122.413931 37.798888, -122.414573 37.798806, -122.415572 37.79868, -122.415831 37.798647, -122.417218 37.798472, -122.417312 37.798942, -122.417349 37.799127, -122.417388 37.799317, -122.417385 37.799414, -122.417493 37.799906, -122.417587 37.800341)))"
60750477011,0.11752988247,0.11752988247,0.177999822,0.177999822,0.634,0.634,0.252738747261,0.252738747261,0.84999915,0.84999915,0.237999762,0.237999762,129.209,0.0,0.00762872,4.3,12.69,2.7109,0.090999909,0.090999909,5.04055,4.6154,0.394999605,0.394999605,56.866200000000006,4,6,75,47701,60750477011,G5030,125605,0,37.7791141,-122.4857354,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.489019 37.779977, -122.487951 37.780014, -122.487815 37.780016, -122.487005 37.780054, -122.486883 37.780058, -122.486762 37.780058, -122.485929 37.780099, -122.485813 37.780104, -122.485684 37.780111, -122.484882 37.780157, -122.484737 37.780156, -122.484604 37.780168, -122.483789 37.780206, -122.483667 37.780207, -122.482598 37.780265, -122.482587 37.780124, -122.482453 37.778263, -122.483525 37.778214, -122.484595 37.778166, -122.485667 37.778117, -122.486738 37.778069, -122.487805 37.77802, -122.488876 37.777972, -122.489009 37.77983, -122.489019 37.779977)))"
60750228012,0.157015842984,0.157015842984,0.068999931,0.068999931,0.549,0.549,0.293844706155,0.293844706155,0.840999159,0.840999159,0.073999926,0.073999926,12.7995,0.0,0.0041732,13.9,37.03,6.7351,0.058999941,0.058999941,5.00402,5.9226,0.287999712,0.287999712,56.8661,4,6,75,22801,60750228012,G5030,130361,0,37.7590143,-122.4102027,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.412643 37.760324, -122.411927 37.76037, -122.411706 37.760383, -122.410962 37.760427, -122.409997 37.760485, -122.409033 37.760543, -122.408064 37.760601, -122.40794 37.759305, -122.407754 37.757705, -122.408651 37.757651, -122.409588 37.757595, -122.410527 37.757539, -122.411424 37.757485, -122.412348 37.75743, -122.412501 37.759028, -122.41261 37.760062, -122.412643 37.760324)))"
60750108001,0.093325,0.093325,0.174,0.174,0.573,0.573,0.267211,0.267211,0.828,0.828,0.185,0.185,139.905,0.0,0.000530965,6.902,23.7902,4.6454,0.096,0.096,8.24098,4.9374,0.423,0.423,56.8464,4,6,75,10800,60750108001,G5030,92106,0,37.7978518,-122.4145714,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.417218 37.798472, -122.415831 37.798647, -122.415572 37.79868, -122.414573 37.798806, -122.413931 37.798888, -122.412935 37.799014, -122.412283 37.799096, -122.412096 37.798165, -122.412074 37.798057, -122.41193 37.797343, -122.411911 37.797245, -122.412375 37.797187, -122.412988 37.797116, -122.413559 37.797039, -122.41445 37.79691, -122.414558 37.796893, -122.414909 37.796844, -122.415193 37.796805, -122.416839 37.796596, -122.416931 37.797051, -122.416936 37.797075, -122.41703 37.797541, -122.417123 37.798004, -122.417218 37.798472)))"
60750168022,0.0385789530665,,0.0789997516195,0.0789997516195,0.422001,0.422001,0.252452414792,0.252452414792,0.902997641666,0.902997641666,0.0399998697526,,85.06749999999998,0.0,0.0,13.696,53.9647,11.1205,0.124999654172,0.124999654172,11.3208,3.7988,0.556998303489,0.556998303489,56.8264,4,6,75,16802,60750168022,G5030,76918,0,37.7734881,-122.4278574,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.430825 37.773973, -122.429178 37.774181, -122.427546 37.774388, -122.425888 37.774599, -122.425794 37.774132, -122.4257 37.773666, -122.425606 37.7732, -122.425512 37.772734, -122.427158 37.772525, -122.428802 37.772316, -122.428857 37.77259, -122.42889 37.772754, -122.42899 37.773248, -122.430629 37.773039, -122.430825 37.773973)))"
60750126021,0.147607886682,0.147607886682,0.0969771383543,0.0969771383543,0.181513,0.181513,0.070676943407,,0.942617615291,0.942617615291,0.0688537430435,,-7.59946,0.348189,0.0292888,0.0,5.159,0.0,0.0630351225692,,5.07614,0.3354,0.52852531357,0.52852531357,56.559,4,6,75,12602,60750126021,G5030,239163,529761,37.8064009,-122.4347313,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.443082 37.809728, -122.430082 37.811828, -122.425182 37.812628, -122.425902 37.812057, -122.424876 37.810799, -122.424898 37.810792, -122.425061 37.810779, -122.425222 37.810755, -122.42538 37.810719, -122.425563 37.810663, -122.425737 37.810592, -122.425875 37.810521, -122.426005 37.810442, -122.426148 37.810335, -122.426166 37.810313, -122.42622 37.81027, -122.426277 37.810213, -122.42641 37.810064, -122.426527 37.809905, -122.426625 37.80974, -122.426671 37.809639, -122.426704 37.809568, -122.426765 37.809392, -122.426806 37.809211, -122.426824 37.809066, -122.426848 37.809019, -122.426829 37.80897, -122.426826 37.808824, -122.426831 37.808796, -122.426812 37.808702, -122.426816 37.808624, -122.426718 37.808169, -122.426839 37.808113, -122.42691 37.808151, -122.42749 37.808678, -122.427287 37.808709, -122.427301 37.808773, -122.427524 37.808739, -122.427533 37.808783, -122.428043 37.808705, -122.428014 37.80857, -122.427546 37.808641, -122.426996 37.808141, -122.427001 37.808109, -122.428237 37.808406, -122.42927 37.80797, -122.429263 37.807903, -122.429835 37.807825, -122.430108 37.809215, -122.430622 37.809167, -122.430303 37.807457, -122.430361 37.807393, -122.430916 37.80732, -122.430995 37.807366, -122.431341 37.809057, -122.431728 37.809024, -122.431386 37.807314, -122.431443 37.807251, -122.432 37.807178, -122.432079 37.807223, -122.432342 37.808516, -122.432584 37.808515, -122.432608 37.808505, -122.432615 37.808486, -122.432565 37.80848, -122.432383 37.807104, -122.432307 37.806805, -122.432221 37.806338, -122.432206 37.806291, -122.432203 37.806237, -122.432227 37.806214, -122.43221 37.806153, -122.43218 37.806145, -122.432165 37.8061, -122.432179 37.806059, -122.432194 37.80604, -122.432227 37.806023, -122.432265 37.806016, -122.43232 37.805983, -122.43235 37.805976, -122.432091 37.8052, -122.432193 37.805206, -122.433667 37.805015, -122.433798 37.805043, -122.433898 37.804976, -122.434082 37.804917, -122.435357 37.804757, -122.436877 37.804561, -122.43697 37.804383, -122.437138 37.804352, -122.438005 37.804238, -122.439255 37.804081, -122.440195 37.803963, -122.441032 37.803858, -122.441905 37.803744, -122.44194 37.803917, -122.442067 37.804556, -122.442126 37.80485, -122.442188 37.805469, -122.442188 37.805737, -122.44221 37.805786, -122.442351 37.806523, -122.442151 37.806548, -122.442121 37.806552, -122.439238 37.806919, -122.439273 37.807139, -122.439496 37.808542, -122.439551 37.808883, -122.443082 37.809728)))"
60750229021,0.092276,0.092276,0.094,0.094,0.675,0.675,0.25935,0.25935,0.808,0.808,0.064,,36.008,0.0,0.00150597,13.9,37.03,6.7351,0.101,0.101,9.61539,3.2195,0.169,0.169,56.5529,4,6,75,22902,60750229021,G5030,87066,0,37.7527165,-122.4105137,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.412047 37.75423, -122.41112 37.754287, -122.41022 37.754341, -122.409253 37.754398, -122.409239 37.754262, -122.409266 37.754223, -122.40913 37.752796, -122.408978 37.751201, -122.409914 37.751145, -122.410811 37.751092, -122.411746 37.751034, -122.4119 37.752629, -122.412047 37.75423)))"
60750427002,0.141527121122,0.141527121122,0.16400018344,0.16400018344,0.62,0.62,0.354268260463,0.354268260463,0.803000875976,0.803000875976,0.266000245273,0.266000245273,123.346,0.0,0.00318644,4.3,12.69,2.7109,0.132000093781,0.132000093781,4.62449,4.6154,0.417000407071,0.417000407071,56.53960000000001,4,6,75,42700,60750427002,G5030,136780,0,37.7809706,-122.4874766,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.491299 37.781726, -122.490231 37.781775, -122.489157 37.781825, -122.488085 37.781874, -122.48702 37.781924, -122.485945 37.781975, -122.484874 37.782025, -122.483804 37.782077, -122.483667 37.780207, -122.483789 37.780206, -122.484604 37.780168, -122.484737 37.780156, -122.484882 37.780157, -122.485684 37.780111, -122.485813 37.780104, -122.485929 37.780099, -122.486762 37.780058, -122.486883 37.780058, -122.487005 37.780054, -122.487815 37.780016, -122.487951 37.780014, -122.489019 37.779977, -122.490103 37.779934, -122.491172 37.779869, -122.491299 37.781726)))"
60750229011,0.203623064863,0.203623064863,0.0710000436309,0.0710000436309,0.752,0.752,0.42237321559,0.42237321559,0.706000373184,0.706000373184,0.203000084013,0.203000084013,36.5588,0.0,0.0,13.9,37.03,6.7351,0.115000055699,0.115000055699,9.83227,3.2195,0.242000133678,0.242000133678,56.21300000000001,4,6,75,22901,60750229011,G5030,102864,0,37.7527457,-122.4144706,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.416413 37.753968, -122.41532 37.754034, -122.414234 37.754099, -122.413141 37.754165, -122.412047 37.75423, -122.4119 37.752629, -122.412464 37.752601, -122.412995 37.752573, -122.413517 37.752538, -122.414086 37.752506, -122.413926 37.750903, -122.41449 37.750869, -122.415014 37.750837, -122.415542 37.750805, -122.416108 37.750771, -122.416266 37.752373, -122.416413 37.753968)))"
60750210001,0.0894470388057,0.0894470388057,0.0920000295886,0.0920000295886,0.313,0.313,0.111160038048,0.111160038048,0.971000255656,0.971000255656,0.0370000025955,,69.3542,0.0,0.0189519,13.9,37.03,6.7351,0.0730000238785,0.0730000238785,13.5659,2.1589,0.425000083834,0.425000083834,56.1861,4,6,75,21000,60750210001,G5030,69591,0,37.7543688,-122.4231027,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.425384 37.755035, -122.424823 37.755075, -122.42429 37.755106, -122.423757 37.755137, -122.423232 37.755167, -122.423139 37.755172, -122.421435 37.755268, -122.420964 37.755295, -122.420812 37.753703, -122.421518 37.75366, -122.422985 37.753572, -122.423071 37.753567, -122.423601 37.753535, -122.424136 37.753503, -122.424667 37.753471, -122.42524 37.753436, -122.425384 37.755035)))"
60750121001,0.00980395098,,0.108999455,0.108999455,0.490003,0.490003,0.37185414072,0.37185414072,0.89799551,0.89799551,0.12199939,0.12199939,105.708,0.0,0.0,7.9177,30.4811,3.8531,0.108999455,0.108999455,6.56872,4.9374,0.598997005,0.598997005,56.1664,4,6,75,12100,60750121001,G5030,61672,0,37.7890165,-122.4102401,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.412076 37.78974, -122.410433 37.789951, -122.408786 37.79016, -122.408723 37.789853, -122.408693 37.789709, -122.408595 37.789226, -122.408402 37.788293, -122.410057 37.788082, -122.411699 37.787872, -122.411755 37.788169, -122.411819 37.78848, -122.411886 37.788808, -122.412076 37.78974)))"
60750427003,0.141527,0.141527,0.164,0.164,0.62,0.62,0.354268,0.354268,0.803,0.803,0.266,0.266,133.613,0.0,0.00555894,4.3,12.69,2.7109,0.132,0.132,2.06923,4.6154,0.417,0.417,55.8929,4,6,75,42700,60750427003,G5030,155310,0,37.7822153,-122.4907785,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.493491 37.783498, -122.49251 37.783543, -122.491436 37.783591, -122.490364 37.78364, -122.489771 37.783667, -122.48929 37.783689, -122.488751 37.783713, -122.488217 37.783737, -122.487151 37.783785, -122.48702 37.781924, -122.488085 37.781874, -122.489157 37.781825, -122.490231 37.781775, -122.491299 37.781726, -122.491172 37.779869, -122.492237 37.779817, -122.492372 37.779814, -122.49315 37.779777, -122.493305 37.779752, -122.493314 37.779822, -122.493446 37.781627, -122.493394 37.781629, -122.493402 37.781838, -122.493426 37.782274, -122.493438 37.782512, -122.493441 37.782556, -122.493459 37.782891, -122.493491 37.783498)))"
60750605021,0.304962067593,0.304962067593,0.0680000639565,0.0680000639565,0.96,,0.657886168626,0.657886168626,0.70800025195,0.70800025195,0.141000121711,0.141000121711,79.7825,0.0,0.0117341,11.2,16.81,7.5022,0.11100004225,0.11100004225,0.909505,17.613,0.156000064732,,55.5928,4,6,75,60502,60750605021,G5030,145257,0,37.7125934,-122.4210592,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.427559 37.71178, -122.427333 37.711756, -122.426658 37.711435, -122.426592 37.711613, -122.425174 37.71105, -122.424546 37.710744, -122.424373 37.710621, -122.424035 37.710563, -122.423688 37.710612, -122.42325 37.710662, -122.422962 37.710835, -122.42283 37.710951, -122.423193 37.711128, -122.422615 37.712259, -122.424241 37.712746, -122.423754 37.714075, -122.422174 37.71364, -122.421744 37.714024, -122.421476 37.71425, -122.420331 37.713967, -122.415635 37.712733, -122.416 37.711915, -122.416739 37.712118, -122.417577 37.712302, -122.418028 37.712335, -122.418283 37.712349, -122.418766 37.711933, -122.419393 37.711986, -122.419732 37.711966, -122.421321 37.712216, -122.421475 37.712201, -122.421632 37.712185, -122.421963 37.712018, -122.422123 37.711718, -122.422241 37.711317, -122.422411 37.710971, -122.422512 37.710854, -122.422811 37.710511, -122.423027 37.710377, -122.423368 37.710302, -122.424182 37.710265, -122.424433 37.710133, -122.424478 37.71011, -122.424555 37.710172, -122.42504 37.710543, -122.425512 37.710789, -122.426438 37.711113, -122.426737 37.711225, -122.426957 37.711307, -122.427133 37.711386, -122.427648 37.711616, -122.427559 37.71178)))"
60750605022,0.304961390076,0.304961390076,0.067999864,0.067999864,0.96,,0.657884684228,0.657884684228,0.707998584,0.707998584,0.140999718,0.140999718,73.0882,0.0,0.0068221,11.2,16.81,7.5022,0.110999778,0.110999778,0.736649,17.613,0.155999688,,55.5928,4,6,75,60502,60750605022,G5030,73947,0,37.7114752,-122.4189132,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.422123 37.711718, -122.421963 37.712018, -122.421632 37.712185, -122.421475 37.712201, -122.421321 37.712216, -122.419732 37.711966, -122.419393 37.711986, -122.418766 37.711933, -122.418283 37.712349, -122.418028 37.712335, -122.417577 37.712302, -122.416739 37.712118, -122.416 37.711915, -122.416648 37.710473, -122.417517 37.710692, -122.417847 37.710732, -122.418577 37.710717, -122.418772 37.710732, -122.419489 37.710782, -122.420953 37.711013, -122.422241 37.711317, -122.422123 37.711718)))"
60750254023,0.186244541023,0.186244541023,0.0989997884655,0.0989997884655,0.625001,0.625001,0.176810634084,,0.90099802081,0.90099802081,0.064999825421,,7.4639,0.0,0.079745,13.8966,37.0045,6.7361,0.0479999210446,,6.19835,3.2195,0.178999633175,0.178999633175,55.566,4,6,75,25402,60750254023,G5030,128653,0,37.7369246,-122.4107907,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.412345 37.735822, -122.412239 37.737, -122.412125 37.738244, -122.411992 37.73971, -122.411748 37.739854, -122.41137 37.739831, -122.410733 37.739792, -122.410507 37.739779, -122.410115 37.739755, -122.410191 37.738923, -122.410264 37.738123, -122.410377 37.736894, -122.409762 37.736858, -122.409138 37.736823, -122.408993 37.736828, -122.408854 37.736831, -122.40879 37.736997, -122.408684 37.737234, -122.408465 37.737489, -122.408217 37.737612, -122.408216 37.737582, -122.408211 37.7374, -122.408233 37.737181, -122.408245 37.737063, -122.408337 37.736678, -122.408358 37.736617, -122.408468 37.736342, -122.408488 37.736291, -122.408582 37.736125, -122.408655 37.735998, -122.408779 37.735817, -122.40881 37.735773, -122.408836 37.735745, -122.408923 37.73565, -122.408993 37.735575, -122.409086 37.735449, -122.409141 37.735375, -122.409505 37.735044, -122.409798 37.734828, -122.40995 37.734715, -122.410418 37.734457, -122.410513 37.734592, -122.410754 37.734699, -122.41083 37.734733, -122.410891 37.734794, -122.410935 37.734839, -122.411166 37.735072, -122.411826 37.734638, -122.412447 37.73467, -122.412345 37.735822)))"
60750228013,0.157016,0.157016,0.069,0.069,0.549,0.549,0.293845,0.293845,0.841,0.841,0.074,0.074,10.831,0.0,0.0059246,13.9,37.03,6.7351,0.059,0.059,6.65421,3.2195,0.288,0.288,55.5461,4,6,75,22801,60750228013,G5030,137482,0,37.758897,-122.4146891,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.417026 37.760367, -122.415929 37.760433, -122.414842 37.760499, -122.413755 37.760564, -122.412681 37.760629, -122.412643 37.760324, -122.41261 37.760062, -122.412501 37.759028, -122.412348 37.75743, -122.413447 37.757363, -122.414541 37.757298, -122.415626 37.757232, -122.41672 37.757167, -122.416872 37.758764, -122.417026 37.760367)))"
60750263011,0.146932593581,0.146932593581,0.14999957416,0.14999957416,0.857,0.857,0.402403834698,0.402403834698,0.691998071393,0.691998071393,0.329999037343,0.329999037343,177.48,0.0,0.00631395,8.2042,14.2836,4.4876,0.108999690792,0.108999690792,4.26986,0.5207,0.151999573965,0.151999573965,55.2796,4,6,75,26301,60750263011,G5030,98873,0,37.7152087,-122.4367106,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.440967 37.71653, -122.440418 37.717245, -122.43964 37.716959, -122.438758 37.716632, -122.437901 37.71632, -122.437046 37.716008, -122.436195 37.715693, -122.435346 37.715379, -122.434492 37.715065, -122.433639 37.714752, -122.432777 37.714437, -122.432838 37.714387, -122.433635 37.713281, -122.43366 37.713228, -122.433682 37.713181, -122.433897 37.713252, -122.434059 37.713315, -122.43451 37.713519, -122.435337 37.713882, -122.436144 37.714254, -122.436969 37.714608, -122.437772 37.714987, -122.438594 37.715348, -122.439411 37.715711, -122.440228 37.716083, -122.440893 37.716405, -122.440999 37.716488, -122.440967 37.71653)))"
60750230031,0.174380126086,0.174380126086,0.123999427821,0.123999427821,0.908001,0.908001,0.222734178233,0.222734178233,0.793995878954,0.793995878954,0.127999472259,0.127999472259,45.2265,0.0,0.00261742,23.2,38.58,16.1156,0.0709996815768,0.0709996815768,1.74034,17.613,0.160999223981,0.160999223981,55.2595,4,6,75,23003,60750230031,G5030,130192,0,37.7313023,-122.393875,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.396194 37.730747, -122.396126 37.730841, -122.396045 37.731197, -122.395192 37.731074, -122.395244 37.731278, -122.395346 37.731528, -122.395586 37.731811, -122.395726 37.731912, -122.395516 37.731972, -122.394678 37.732918, -122.394273 37.733373, -122.393904 37.733788, -122.391782 37.732581, -122.391757 37.732567, -122.391617 37.732487, -122.391891 37.731684, -122.392141 37.730892, -122.392204 37.73065, -122.392241 37.730577, -122.392372 37.730203, -122.392408 37.730095, -122.392699 37.729284, -122.392793 37.729299, -122.392857 37.729307, -122.393582 37.729399, -122.394479 37.729527, -122.394886 37.729584, -122.395377 37.729654, -122.395947 37.729735, -122.396014 37.729745, -122.396409 37.729801, -122.396194 37.730747)))"
60750254031,0.166504,0.166504,0.126,0.126,0.793,0.793,0.36649,0.36649,0.82,0.82,0.177,0.177,83.3562,0.0,0.00182579,9.3241,18.784,4.9266,0.123,0.123,6.30372,2.9416,0.196,0.196,55.2396,4,6,75,25403,60750254031,G5030,239397,0,37.7337451,-122.424599,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.428573 37.735082, -122.428017 37.735444, -122.427874 37.735537, -122.426722 37.736372, -122.426545 37.736269, -122.426209 37.736074, -122.424595 37.735944, -122.424466 37.736061, -122.423264 37.735965, -122.423152 37.735928, -122.422688 37.735205, -122.422602 37.735177, -122.422399 37.735166, -122.422272 37.73516, -122.422121 37.735153, -122.421861 37.73514, -122.421676 37.73513, -122.421687 37.734742, -122.421861 37.734648, -122.422246 37.734361, -122.422077 37.734138, -122.422064 37.734044, -122.421864 37.733779, -122.421745 37.73338, -122.421545 37.733282, -122.421436 37.733132, -122.421327 37.732874, -122.421217 37.732765, -122.421073 37.732675, -122.42095 37.732609, -122.420889 37.732576, -122.420771 37.732191, -122.420737 37.732082, -122.4207 37.731955, -122.420713 37.731953, -122.421134 37.731891, -122.421279 37.731869, -122.421703 37.731807, -122.42282 37.731641, -122.42392 37.731553, -122.423982 37.731552, -122.424554 37.731549, -122.424645 37.731549, -122.424986 37.73156, -122.425563 37.731579, -122.426104 37.731651, -122.426391 37.73169, -122.427119 37.731826, -122.427343 37.731868, -122.428038 37.732016, -122.427338 37.732721, -122.426391 37.733675, -122.426369 37.733747, -122.426158 37.733971, -122.426237 37.734005, -122.427401 37.734507, -122.427839 37.734694, -122.428354 37.734915, -122.428437 37.734951, -122.428573 37.735082)))"
